source_id,ra,dec,redshift_qsoc,classlabel_dsc
581637665364106368,133.51360426077392,4.303411516594006,0.47012997,quasar
581638971034195328,133.4933484235302,4.34755831640456,1.8805228,quasar
581639967466637568,133.5955017637068,4.400529969294148,1.0088333,star
581640001826361856,133.64131142080382,4.372944767657977,0.17074597,quasar
581640830755598976,133.53141602172457,4.400223435973777,5.8898597,quasar
581646186579305472,133.70560150927366,4.439602486645859,3.0585861,star
581646942493569408,133.69390885397436,4.479744241678849,2.8400266,quasar
581648900998725888,133.81355351330137,4.538340476371699,0.95178306,quasar
581649278955853440,133.80512656799664,4.569804601608462,2.7368982,quasar
581653333404900992,133.56431054835187,4.469514496463207,1.633973,quasar
581653951880256896,133.47481166411296,4.473525691705718,4.302875,quasar
581654707794459904,133.5028835021925,4.533923768073256,0.6467772,star
581656223918385152,133.26657765410968,4.476667547745978,2.6854994,quasar
581658148063540736,133.3758589928885,4.532784402717424,2.4951584,quasar
581658212487776000,133.3679881555776,4.540759762802131,0.8281748,quasar
581659724318042752,133.5850407886019,4.5412695805464764,3.890683,quasar
581661442303233920,133.68023532360897,4.558806943155974,1.4480829,star
581661545382409216,133.6794138686799,4.584775188052054,1.2093112,star
581662954131787264,133.63766449202427,4.640790972508857,1.6567676,quasar
581665153155042304,133.45312377542217,4.6383595595787765,,star
581668348610705536,134.28965355534837,4.216215025246113,0.7564993,star
581669211899342080,134.23540188531388,4.236122287677867,0.6347212,star
581669276323643008,134.26945401280435,4.244637461279705,5.554817,star
581669791719723264,134.29948040894098,4.288601376594118,2.1066256,quasar
581670478914492672,134.40898080177539,4.302205727337958,1.2195628,star
581674224125984640,134.23732812374035,4.355682311670426,3.129088,quasar
581674292845463424,134.21403169088174,4.364138750984142,1.3973225,star
581685459760514688,134.45373367849706,4.5958736342186475,5.413817,star
581685567135959680,134.45561820370096,4.610915382018118,3.6375637,quasar
581687109028169472,134.04896281500336,4.412333848296269,3.2333655,quasar
581688517777179008,134.2733586652422,4.471433573625256,0.5197671,star
581688689575873024,134.2358963879102,4.479009437010472,2.7924323,star
581689067532992384,134.1873253451307,4.470701872921003,1.4146411,star
581693568658756864,134.1051821260679,4.568616640202302,1.3364632,quasar
581694157070578944,134.10024928071297,4.588156669926723,5.8255625,quasar
581697554388046464,134.41237975850595,4.642998421304343,0.36336362,star
581697897985418368,134.3731567170098,4.62383173881993,2.5129514,quasar
581698379021773696,134.39375775413112,4.657407889149374,1.6151937,star
581698791338657408,134.38562138053103,4.702320544665313,1.5682932,star
581698825698724864,134.21423889591605,4.562124067628316,3.6196284,quasar
581699787771039232,134.24821122090944,4.641721333940411,4.4089084,star
581699787772136832,134.2450003923014,4.639385957309185,2.8536165,quasar
581701437038496896,134.29419583769666,4.674983706935385,1.9180126,quasar
581703910939993728,134.71267346545187,4.54226356585235,,star
581706316121324416,134.7461393065055,4.6347660320232125,1.8693554,quasar
581706865877133056,134.6632642254981,4.624919381375819,3.7911038,quasar
581709275354115712,134.56089433581477,4.643658275272979,1.6958528,quasar
581709511577012480,134.58721669747356,4.6729994569252655,0.71198195,star
581709958253607168,134.66536862152245,4.662551818862737,2.7421188,quasar
581710267491263488,134.66299130644845,4.688927732827873,2.4297223,star
581710473649700608,134.69360003710392,4.698767899292623,0.64993954,star
581712157276859008,134.84732597701057,4.656518522471748,1.3889574,star
581714012702776192,134.78157188844463,4.742874023139442,0.2343939,quasar
581715180933909632,134.952966847078,4.795855142448395,1.2298229,star
581715524531281920,134.88324863542456,4.778904052081087,5.340068,star
581717276877943040,134.7699379407718,4.786436029877954,0.650036,star
581720231817565312,134.7786474750099,4.881694557761403,,star
581720334894703488,134.81258720933766,4.87781468119945,6.0052786,quasar
581721709284148992,134.4829483772465,4.702558490274013,2.797165,quasar
581724629861967872,134.51939634670944,4.808425586054382,2.4299648,quasar
581725179617801728,134.55651483092407,4.850785707006392,4.095976,quasar
581725213977465600,134.38833844405693,4.708557166894571,2.3457727,quasar
581726210409927296,134.4449315029601,4.799505789471288,1.2816113,star
581731673608376832,134.64703196060512,4.90524067655889,2.2529056,star
581733047999902720,134.70897305125334,4.92444314914224,,
581734529761435520,134.55882701149778,4.914284051967155,1.2597697,quasar
581736037295180032,134.53738011613103,4.984009667885227,2.0725055,unclassified
581736415252294144,134.66054083671798,4.961356891481539,5.3964167,quasar
581737072382247168,134.68154368376557,5.000035459379565,0.8131327,quasar
581738854793822848,133.96015007281744,4.533452114383061,0.72032714,star
581739095312087168,134.01317650527753,4.5514044716233055,1.5522017,quasar
581739649364184192,133.92310748822555,4.54723126356346,2.505231,star
581740641500322688,134.05085365221473,4.57241110578685,2.3285325,star
581741191255758848,134.08275575561564,4.6157750579510495,2.2978487,star
581745486222866944,133.9324061436821,4.693840446184171,4.0658875,star
581746482655280768,133.8790925537609,4.710411228250983,1.7668703,quasar
581746723173450752,133.92365231681052,4.72400448240772,0.6450719,physicalbinary
581747242865159808,134.13902236001212,4.649751378765822,2.7683327,star
581748235002179456,134.15457636782585,4.724983107388106,0.77950096,quasar
581748681678775040,134.05925889743173,4.717879839518097,0.8428884,quasar
581750330946252032,134.22641175034522,4.785048216562723,0.44393936,star
581751533537123072,134.2047031925462,4.837274590541325,1.215266,quasar
581752220732426624,134.07074740856294,4.764555332666297,2.3360035,quasar
581752358170813696,134.08553432019113,4.781198592778245,5.4893737,star
581752392530560768,134.10082868409188,4.793728438991562,2.047426,quasar
581752534266081024,134.05106308243785,4.785330096950294,0.95220655,star
581754076157748736,134.10250010752074,4.808224514082042,2.249346,quasar
581755965943668480,134.12756489132866,4.918241333771233,3.5666738,star
581757172829472640,133.71113998653624,4.690488086260782,1.3654115,quasar
581758989600056192,133.92699840438183,4.788256604122783,5.7053804,star
581759612372183680,133.8077249522571,4.784378372198922,0.33378044,quasar
581760157831165824,133.8471532623469,4.820619733663291,0.6404865,star
581760608803443712,133.69168854624579,4.751191991062229,5.447921,star
581762219415591680,133.71740281169176,4.811439915729909,1.6157297,star
581762459933761792,133.67951842839423,4.826699452504239,1.5535963,quasar
581763662524489728,133.81497444736118,4.875748712168613,1.5385659,quasar
581766411303561216,133.90590653989173,4.887101582468711,0.8416154,quasar
581766548745272576,133.93759840215807,4.884715957157465,2.4820533,star
581767132858066816,134.05256982474378,4.88669147668515,2.5883663,star
581767820052841344,134.0609983793508,4.922355614806804,3.4458055,star
581769091363176576,134.04488393969007,4.992882085317173,0.23719469,quasar
581770912431924864,133.84322294154097,4.953573235795656,1.0868955,quasar
581771496544854528,133.94651750939545,4.951774566311657,1.425307,star
581772355538324480,133.9958389662653,5.015187599424819,5.504846,star
581772527337011712,133.9226929843927,4.986022333522762,0.93147236,star
581772527337012992,133.90734165793486,4.990844760868935,1.0292166,quasar
581772561696750208,133.8870371956736,4.985998431801166,1.2311126,star
581774279683924480,134.3596138792832,4.839336382958103,6.100398,star
581774765015677568,134.24646465869756,4.835232462319429,2.360222,quasar
581775757152708992,134.30400038990123,4.920119360994928,3.9160068,star
581775791513801216,134.37843979106145,4.866678465232672,3.4433963,quasar
581776891024068864,134.33911345773444,4.9055113749847825,4.509738,star
581779090047324544,134.16553482324719,4.905379856716471,2.3507667,star
581779261846027264,134.19068957894893,4.930992890923275,2.4117558,star
581784999922372736,134.56764299558756,5.054417656216941,1.4838561,quasar
581785996354791168,134.5139586744687,5.08113683560628,2.2462652,quasar
581786786628756352,134.38224788115977,5.009658638521215,1.8209847,quasar
581787576902757504,134.4521087348098,5.087163072785286,1.7261506,quasar
581787886140393856,134.34730453241795,5.049194006183357,0.9040055,star
581788985653564672,134.4760477052692,5.092880640034456,2.5407066,star
581789913364978432,134.49926226450094,5.163287529760319,5.851179,quasar
581790222602621696,134.44570168784105,5.145142725774409,1.8816203,star
581790634919483904,134.4745203745437,5.161748062515578,4.1517406,star
581792047965202304,134.15955872280145,5.002115787791933,5.544234,quasar
581793624216380928,134.23128296648787,5.056300771714534,2.5751774,star
581793830374811392,134.225834187648,5.05858297565872,0.7195412,star
581794208331936768,134.23034036739438,5.073138906750494,1.5175848,quasar
581794831102689536,134.13391387171893,5.078321446533987,1.6598558,quasar
581797128909702784,134.00091808948613,5.095618920328304,2.6681757,star
581802626468179328,134.39287576198998,5.208399473198286,1.7048393,star
581804314390652288,134.3709607596247,5.287781366034618,1.4480898,star
581804932865758720,134.2538474502359,5.206082286495517,,galaxy
581806474758564864,134.22263812159838,5.291739787510549,0.6252266,star
581809159114237824,132.86641505257958,4.226235601007347,0.7721809,quasar
581811014540036992,132.9906148798587,4.269824230395463,0.69725263,star
581812526368441472,132.95577741925516,4.350108962083978,1.1268549,quasar
581816512099177728,132.85781436872983,4.390437031629221,2.4143987,quasar
581818195725337088,133.092861217991,4.390389040877298,2.4000778,star
581818878624248832,133.03533397860983,4.400474015597007,2.4845316,quasar
581820081217657344,133.14291459331045,4.446661490495481,2.686146,quasar
581822147095245952,133.00634010078863,4.445767174152645,1.352237,star
581823104872072704,132.94499302723804,4.469938720174952,1.5121635,quasar
581823830722344576,132.99342302563434,4.5239957781655225,2.1817546,quasar
581824410542058240,133.08907296309113,4.525189111625534,1.0329702,quasar
581824651064233472,133.05509608184593,4.540510962936249,0.3282549,quasar
581824994657688064,133.0960921573337,4.548924048833019,0.9442154,quasar
581825411269761792,133.03423150424632,4.545626872041106,1.2566061,quasar
581825548709261056,132.9956978444115,4.547751929689459,3.3115919,quasar
581828980387185408,132.8024533059326,4.444285154823981,1.8545753,quasar
581829809316853504,132.77787420469718,4.465048483796048,1.6277581,quasar
581830045539125632,132.73368936647455,4.4968027102108685,0.6181569,galaxy
581830079898854656,132.7630845780862,4.488648254496065,0.4001605,star
581830767093561984,132.61730531718055,4.414786956515663,1.7775426,quasar
581833996909109632,132.754865907907,4.576801082003399,1.3422567,star
581834550960825088,132.65531226419498,4.573384045597865,1.7330794,star
581834860197598464,132.7305429781138,4.598802628764397,1.305545,quasar
581836200227635456,132.92762012018613,4.573346737775605,2.5348387,star
581838296172359168,133.00162355819722,4.640668940624589,2.4109685,quasar
581838360598202624,133.02737407502553,4.646034790826371,2.297808,quasar
581838571050178304,132.93565282403688,4.618965120555485,3.382575,quasar
581841319829070336,132.79995670538736,4.654950301947085,1.2578001,quasar
581841525987698688,132.79827507542635,4.669601619462252,1.5873331,quasar
581841903945767168,132.90720212394342,4.654431269698062,,galaxy
581843033520518784,132.87779501594198,4.7059305198501455,0.08719048,quasar
581843518852426368,132.88345203029476,4.732058032517796,3.4618266,quasar
581844820226680832,133.27240235615326,4.558945046656813,1.1084776,star
581845576140971264,133.1950244176695,4.588942218555143,1.1849595,quasar
581847676380180864,133.28975851746358,4.6393538914017265,0.5249568,star
581850012842957696,133.15377076163142,4.647005159685933,0.5090671,star
581855746623823232,133.5756074630346,4.7836320195992545,4.852911,star
581856296379636352,133.48398043958488,4.783657695102982,5.3620467,quasar
581856399458849152,133.42117724247743,4.782040220149975,1.0180454,quasar
581858224820407936,133.38082269466832,4.808563332033967,0.25730854,quasar
581858770283287040,133.28656431065355,4.802532095828986,5.3769503,quasar
581859594914578560,133.43426527991645,4.8290731464233785,0.28425702,quasar
581860110310687616,133.46798362363802,4.8556771486088435,2.7527952,star
581860213390198144,133.4515263225763,4.84703316968101,1.4316059,quasar
581860591347019392,133.3944816810656,4.852066441036719,1.6731653,star
581863035183682816,132.9999065999189,4.715927131424429,,star
581865028048469888,133.14547126217113,4.777100977109714,2.9252045,quasar
581866093200395520,133.00194304100125,4.731526199548045,4.235955,star
581866299358833664,132.94426674715058,4.7497157268601145,0.46049193,quasar
581866299359061760,132.94551142046706,4.740681668917167,0.73507905,star
581866913538799232,133.0246407530835,4.791094940073847,0.6677301,quasar
581867776828744832,133.01440218145615,4.817964129355201,0.87370586,quasar
581869254296307328,133.02584130225281,4.830239140325683,1.4469618,quasar
581870525606857600,133.27109977547724,4.8137032892141685,4.038182,quasar
581872037434270464,133.25147875534128,4.876943316784598,1.274547,quasar
581872342377588608,133.20940561460037,4.894729029640812,6.1092634,star
581872960852892928,133.33267337298503,4.907127180427307,4.6485295,star
581877565057896576,133.26981444203756,4.981441436355141,2.4093251,quasar
581878393986662912,133.17066350565773,5.001786930046074,3.429832,quasar
581878733289201152,133.26373006762708,5.035318600711001,5.540856,quasar
581879420483170944,132.51429307121248,4.509494801923267,1.5474272,quasar
581880726153283328,132.48518752636164,4.570705626942049,0.70248926,quasar
581881795600893056,132.63502685478508,4.605368664767877,3.282236,quasar
581882993896158848,132.63039682137116,4.634813933331331,,star
581883131335135488,132.65166432519007,4.65877577613109,1.1949037,star
581884441301050496,132.4673320023409,4.626790496454993,1.4844829,quasar
581884746242806912,132.40666390064314,4.625699111919627,1.4130769,quasar
581886910907238528,132.48733758103492,4.690634469064799,3.3288884,quasar
581887220144072704,132.4651408937499,4.717038223745834,0.74087536,star
581887293160218496,132.512903679016,4.727273290430831,2.1782095,quasar
581889006850485248,132.75442039085195,4.730254544678698,4.5687222,star
581889728404985984,132.73404686601916,4.726592817507678,0.36785436,star
581893065595249280,132.6948611601784,4.7798058451492045,0.43585074,quasar
581895157244196736,132.75217588657787,4.836278736950983,1.6274947,quasar
581898322634468736,132.30090392185954,4.723937837483035,,star
581899589649953024,132.50151244276617,4.76797748463405,1.4046429,star
581899967607114752,132.49104369147582,4.796237158856952,0.6860743,quasar
581902682026450432,132.23706836466474,4.800803092743342,1.8099852,quasar
581903334861470592,132.35759236633132,4.793828077788214,4.1451035,quasar
581903918977072512,132.41303099601515,4.832637155293249,2.3643105,star
581906083640593920,132.58402935282254,4.834752318382851,4.1787715,quasar
581907290526945792,132.54620277031108,4.884271607772425,2.3573093,quasar
581908488822377472,132.6805095316273,4.922412969296345,2.7254057,quasar
581908493117773440,132.6796470392928,4.931153155283003,0.9166498,star
581911306320920064,132.38562245056931,4.918846716160472,0.087149695,quasar
581911375040408064,132.37728630287975,4.933309233328383,0.6745037,star
581915257692324480,132.9054466134204,4.865754964464234,0.4004394,quasar
581916597720575488,132.96479327635052,4.866777825397627,,star
581919380859442944,132.8464435113168,4.9264620241446115,0.6926814,quasar
581921549818105472,132.92497500746944,4.9804102612779815,2.6195564,quasar
581921717321724672,132.96311811248674,5.010732140331233,2.9725494,quasar
581922782473634432,132.9011093129207,5.04716394026164,1.1177677,quasar
581922988632072064,132.8915737775453,5.057644040645151,2.76314,quasar
581925943571643648,133.1849307191094,5.05712909153349,5.309731,quasar
581927287894628736,133.14936635470448,5.119457666951976,2.639665,star
581928353046273920,132.99754644998765,5.069085184958366,2.6250896,star
581928971521493504,132.9045197893507,5.073558243331528,3.0439796,quasar
581929349478927104,133.00426126681393,5.116454384250485,1.5369045,quasar
581930998745867136,133.06333512736737,5.15620549139683,0.52685654,quasar
581934018108090752,132.7190301846017,5.061874147556811,1.2809116,quasar
581934125482366976,132.80440870174348,5.015323493382964,0.99277663,quasar
581935465512158848,132.7795110531616,5.089112674916773,5.426529,quasar
581938828471493504,132.69961232769825,5.116929660435163,1.142469,quasar
581940241515984128,132.6962994479289,5.173880680495417,1.8336535,quasar
581940378954663168,132.71684148279846,5.1910575524142555,0.9260851,quasar
581941680329904896,132.9385816505586,5.16875722345983,1.3464543,quasar
581941783409121664,132.93974428638842,5.1816397293530185,0.9879212,quasar
581943918007727232,133.03663758188733,5.244996167909134,2.7611947,star
581945498557008256,132.78210505112924,5.20829243048257,1.4961188,quasar
581946215815283072,132.76192366984662,5.203849975383599,0.9321734,star
581946701146521344,132.74906791758048,5.2463761760704095,5.978295,quasar
581947109168495232,132.76690891435237,5.261088718639737,3.284929,star
581947147823394560,132.78325791984443,5.269444938556884,2.2416322,quasar
581947521489545088,132.91033540528767,5.266937165204715,2.6920376,star
581948694011345664,132.82423215002927,5.296467962791676,2.2760692,quasar
581949926666785536,133.59518133841988,4.8219829014931905,0.6837764,quasar
581950304623912704,133.65675102167316,4.86528897404175,1.3036307,quasar
581953568798435328,133.6984612455223,4.966392455788996,4.496807,quasar
581955561664132736,133.5048297871079,4.947517049045648,1.8379805,quasar
581955664743348096,133.51064897721275,4.962764319741976,3.9385881,quasar
581957902421673856,133.6214382857785,5.031180921012663,2.7098548,star
581960582480712448,133.850085994246,5.025982022954179,2.882445,star
581962330534488960,133.8886984946899,5.110074761790494,0.30718967,star
581962987662313088,133.6575361662192,5.02628591149637,4.0807066,quasar
581965182390371584,133.74647765950004,5.1108114816995585,3.987452,quasar
581966178822790656,133.7622068372368,5.155767957863741,2.6320114,star
581968755803667328,133.4266347547436,5.016055230088522,0.7425487,star
581969202480057472,133.43370790951457,5.057528797949217,2.7916992,star
581970095832604928,133.58049961119593,5.088040337954589,1.3935331,quasar
581972535374689536,133.36686092404824,5.092984584375607,4.3464446,star
581973192505263104,133.33478795540566,5.097201459306583,2.6091473,quasar
581974704335164928,133.47661197400308,5.170692204324297,0.5064825,star
581977380097152512,133.5255379691759,5.15718798828309,0.85068464,quasar
581978513968527488,133.681273681747,5.205371221044923,3.6781888,quasar
581979476041206912,133.61630226963172,5.222443982695975,0.8970343,star
581980098812531328,133.64923110580264,5.262499431944615,0.93680024,star
581980472473612672,133.54334948927055,5.195646650940053,1.3671225,star
581981949942373376,133.5066963286765,5.243185125346206,5.52307,quasar
581982327899503744,133.48698785921894,5.276159989358718,0.83117557,quasar
581982740216366208,133.61636744198296,5.281544223494761,0.3068944,quasar
581985660794446720,133.9912840259177,5.163328649712584,1.7512187,star
581986485428169600,133.96881904671568,5.176719616918706,0.51849926,quasar
581987447500848512,134.08098924398578,5.198464231078721,1.1436341,quasar
581987726673880960,134.049724819337,5.223292546664907,2.182099,quasar
581988924969614976,134.00845361743973,5.2787482816142886,0.69062304,quasar
581989268566980352,133.89210575394645,5.191400643888082,1.4182023,star
581992257864245504,133.9917940329368,5.308928391243654,5.1864095,star
581992395303189632,133.90598268217835,5.277385368526925,2.9121935,quasar
581992945059015296,133.94144508212742,5.317725640850589,2.6678746,star
581994182009587968,134.18386640802208,5.288714605707769,1.4427637,star
581995590758882176,134.1252841836101,5.360617191486399,1.4490565,star
581996419688319616,134.28977266852303,5.378284644095188,0.36787343,unclassified
581999439049590656,134.00723706869354,5.3982897418858675,0.6992268,quasar
582001122676797824,134.16141567048635,5.471017921232119,2.6086857,physicalbinary
582004524295339264,133.86714433273195,5.322851689961416,3.1973197,star
582006620234923008,133.84862084307426,5.430074574956711,5.6175413,quasar
582007651026715520,133.72301208139967,5.3874111637757585,1.6978462,quasar
582008784898108032,133.6976680211631,5.438023712558006,3.631074,star
582008789193707136,133.69903531136433,5.433899351754527,3.129685,quasar
582009819986188928,133.78882388779138,5.466503377777689,0.50974536,galaxy
582009854345018752,133.80425457237672,5.463515222736077,4.055502,quasar
582011572331875200,133.93634103340048,5.443248354220354,0.39787492,quasar
582011911635192192,133.96732345596962,5.449973792943157,3.082003,quasar
582018371266061952,134.01143228248117,5.592525615759148,0.6123571,quasar
582019058460259328,133.8797430446798,5.589775122332778,1.4460453,star
582021364858454144,133.1802248073358,5.168796925228687,0.82299644,star
582022219556396800,133.35087569543907,5.17708103711737,1.4436017,quasar
582022975470661120,133.34503648029488,5.224540508213475,1.9424998,quasar
582023804399770880,133.32014721431304,5.251473122767534,2.6565585,quasar
582024732112727424,133.16719684818182,5.2042900478372545,0.22425017,quasar
582024903912976512,133.18080199803055,5.210759052730337,,galaxy
582025277573139456,133.20846571776053,5.242023991772736,1.8280935,quasar
582025900343833216,133.1178365857237,5.256770825843769,2.6540282,star
582026961200331264,133.22686748901418,5.280953118334393,2.4847918,quasar
582026995560074880,133.23677674671677,5.292655381487227,5.008989,quasar
582030500252717312,133.45136355755773,5.3479662600399855,2.910097,quasar
582036994243335808,133.4128050341741,5.473503448719888,2.7628443,quasar
582039502504873728,133.03913664373098,5.3527972443010645,0.5984271,galaxy
582039678599000448,133.15788485484416,5.318187206929003,1.2380191,star
582040808175051392,133.1268975200388,5.359356884948435,1.842908,star
582045451034964736,132.99866664968084,5.438129837009465,0.78125757,star
582045863351686016,133.08483910248526,5.484380892483553,1.2229168,star
582047375180293120,133.19474092999516,5.429840859860256,1.3199751,quasar
582047920640832512,133.23874456447518,5.462626270736749,0.5025031,quasar
582047920640833152,133.2343633476546,5.464092267433224,0.6075429,quasar
582048268533366016,133.20302798934222,5.492211904713601,5.632537,quasar
582048367317444352,133.2470522471165,5.509959820930212,2.667467,star
582048676555828992,133.33373067409866,5.490426894020719,5.573639,star
582050948592963072,133.1274845773824,5.4828958126352045,1.1762599,quasar
582052456131271936,133.17675895350786,5.561964608402262,1.7593498,quasar
582054178408362112,133.2127685649123,5.607507110995589,1.2686949,quasar
